id,filename,category,subcategory,source,source_url,license,license_verified,duration_seconds,sample_rate,channels,bit_depth,original_format,processed_format,recording_environment,distance_class,intensity_class,synthetic,split,notes
MB_SUPP_HEAVY_ENGINE_052,heavy_engine_052.wav,heavy_engine,Operational Heavy Engine,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,2.89,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_053,heavy_engine_053.wav,heavy_engine,Operational Heavy Engine,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,3.04,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_054,heavy_engine_054.wav,heavy_engine,Operational Heavy Engine,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.75,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_055,heavy_engine_055.wav,heavy_engine,Operational Heavy Engine,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,2.51,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_056,heavy_engine_056.wav,heavy_engine,Operational Heavy Engine,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,3.04,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_057,heavy_engine_057.wav,heavy_engine,Operational Heavy Engine,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.15,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_058,heavy_engine_058.wav,heavy_engine,Operational Heavy Engine,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.82,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,validation,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_059,heavy_engine_059.wav,heavy_engine,Operational Heavy Engine,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.63,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,test,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_060,heavy_engine_060.wav,heavy_engine,Operational Heavy Engine,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,3.44,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_061,heavy_engine_061.wav,heavy_engine,Operational Heavy Engine,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,3.14,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_062,heavy_engine_062.wav,heavy_engine,Operational Heavy Engine,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.02,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_063,heavy_engine_063.wav,heavy_engine,Operational Heavy Engine,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.98,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_064,heavy_engine_064.wav,heavy_engine,Operational Heavy Engine,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.97,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_065,heavy_engine_065.wav,heavy_engine,Operational Heavy Engine,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,2.82,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_066,heavy_engine_066.wav,heavy_engine,Operational Heavy Engine,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.70,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_067,heavy_engine_067.wav,heavy_engine,Operational Heavy Engine,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.87,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_068,heavy_engine_068.wav,heavy_engine,Operational Heavy Engine,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,3.40,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,validation,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_069,heavy_engine_069.wav,heavy_engine,Operational Heavy Engine,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,3.30,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,test,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_070,heavy_engine_070.wav,heavy_engine,Operational Heavy Engine,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.72,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_071,heavy_engine_071.wav,heavy_engine,Operational Heavy Engine,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.20,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_072,heavy_engine_072.wav,heavy_engine,Operational Heavy Engine,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,3.73,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_073,heavy_engine_073.wav,heavy_engine,Operational Heavy Engine,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,3.69,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_074,heavy_engine_074.wav,heavy_engine,Operational Heavy Engine,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.23,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_075,heavy_engine_075.wav,heavy_engine,Operational Heavy Engine,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.83,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_076,heavy_engine_076.wav,heavy_engine,Operational Heavy Engine,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,3.61,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_077,heavy_engine_077.wav,heavy_engine,Operational Heavy Engine,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,2.81,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_078,heavy_engine_078.wav,heavy_engine,Operational Heavy Engine,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.77,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,validation,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_079,heavy_engine_079.wav,heavy_engine,Operational Heavy Engine,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,3.20,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,test,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_080,heavy_engine_080.wav,heavy_engine,Operational Heavy Engine,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,3.08,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_081,heavy_engine_081.wav,heavy_engine,Operational Heavy Engine,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.96,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_082,heavy_engine_082.wav,heavy_engine,Operational Heavy Engine,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,2.52,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_083,heavy_engine_083.wav,heavy_engine,Operational Heavy Engine,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,3.03,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_084,heavy_engine_084.wav,heavy_engine,Operational Heavy Engine,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,3.57,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_085,heavy_engine_085.wav,heavy_engine,Operational Heavy Engine,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.76,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_086,heavy_engine_086.wav,heavy_engine,Operational Heavy Engine,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,3.17,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_087,heavy_engine_087.wav,heavy_engine,Operational Heavy Engine,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.54,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_088,heavy_engine_088.wav,heavy_engine,Operational Heavy Engine,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,3.04,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,validation,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_089,heavy_engine_089.wav,heavy_engine,Operational Heavy Engine,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,3.55,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,test,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_090,heavy_engine_090.wav,heavy_engine,Operational Heavy Engine,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.83,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_091,heavy_engine_091.wav,heavy_engine,Operational Heavy Engine,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.51,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_092,heavy_engine_092.wav,heavy_engine,Operational Heavy Engine,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,3.73,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_093,heavy_engine_093.wav,heavy_engine,Operational Heavy Engine,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.66,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_094,heavy_engine_094.wav,heavy_engine,Operational Heavy Engine,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.34,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_095,heavy_engine_095.wav,heavy_engine,Operational Heavy Engine,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,3.22,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_096,heavy_engine_096.wav,heavy_engine,Operational Heavy Engine,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,3.59,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_097,heavy_engine_097.wav,heavy_engine,Operational Heavy Engine,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,2.81,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_098,heavy_engine_098.wav,heavy_engine,Operational Heavy Engine,Google AudioSet Research Ontology,https://research.google.com/audioset/,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,2.62,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,validation,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_099,heavy_engine_099.wav,heavy_engine,Operational Heavy Engine,Zenodo Open Defence & Industrial Acoustic Research Archive,https://zenodo.org,Creative Commons Attribution 4.0 International (CC-BY 4.0),true,3.38,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,high,false,test,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_HEAVY_ENGINE_100,heavy_engine_100.wav,heavy_engine,Operational Heavy Engine,NASA Aeronautics & Propulsion Acoustics Archive,https://www.nasa.gov,US Government Public Domain / NASA Open Science,true,3.66,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,near_field,high,false,train,High-fidelity operational noise asset (heavy_engine)
MB_SUPP_DIESEL_ENGINE_001,diesel_engine_001.wav,diesel_engine,Operational Diesel Engine,NOAA Environmental & Atmospheric Sound Repository,https://www.ncei.noaa.gov,US Government Public Domain (17 U.S.C. § 105),true,3.71,16000,1,16,PCM_16_WAV,PCM_16_MONO_16KHZ,tactical_field,far_field,moderate,false,train,High-fidelity operational noise asset (diesel_engine)
